MSSubClass,MSZoning,LotArea,LotShape,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,X1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
50,RL,10678,Reg,Inside,NoRidge,1Fam,1.5Fin,8,5,1992,2000,Hip,HdBoard,HdBoard,BrkFace,337,Gd,TA,PConc,Gd,GLQ,700,983,1683,Ex,Y,SBrkr,2129,2872,0,2,1,4,1,Gd,9,Attchd,Fin,2,541,TA,TA,Y,4,2007,WD,Normal,285000
20,RL,6951,IR1,CulDSac,Mitchel,1Fam,1Story,5,5,1984,1985,Gable,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,ALQ,658,218,876,TA,Y,SBrkr,923,923,1,1,0,3,1,TA,5,Attchd,Unf,1,264,TA,TA,Y,10,2008,WD,Normal,119500
50,RM,3950,Reg,Inside,OldTown,1Fam,1.5Fin,6,8,1926,2004,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,Rec,468,350,818,TA,Y,SBrkr,818,1224,0,1,0,3,1,TA,5,Detchd,Unf,1,210,TA,TA,N,12,2009,WD,Normal,115000
50,RL,7681,IR1,FR2,Crawfor,1Fam,1.5Fin,5,6,1921,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,Unf,0,731,731,Ex,Y,SBrkr,820,1343,0,1,1,3,1,TA,7,Detchd,Unf,1,186,Fa,TA,Y,7,2009,WD,Normal,154900
60,RL,11170,IR2,Corner,Timber,1Fam,2Story,7,5,1990,1991,Gable,MetalSd,MetalSd,None,0,TA,TA,Wood,Gd,LwQ,1216,0,1216,Ex,Y,SBrkr,1298,2514,0,2,1,4,1,TA,8,Attchd,Fin,2,693,TA,TA,Y,4,2006,WD,Normal,250000
120,RM,5587,IR1,Inside,Crawfor,TwnhsE,1Story,8,5,2008,2008,Hip,CemntBd,CmentBd,Stone,186,Ex,TA,PConc,Ex,GLQ,1480,120,1600,Ex,Y,SBrkr,1652,1652,1,2,0,2,1,Gd,5,Attchd,Fin,2,482,TA,TA,Y,11,2008,New,Partial,392500
60,RL,15623,IR1,Corner,NoRidge,1Fam,2Story,10,5,1996,1996,Hip,Wd Sdng,ImStucc,None,0,Gd,TA,PConc,Ex,GLQ,2096,300,2396,Ex,Y,SBrkr,2411,4476,1,3,1,4,1,Ex,10,Attchd,Fin,3,813,TA,TA,Y,7,2007,WD,Abnorml,745000
30,RL,10800,Reg,Inside,OldTown,1Fam,1Story,5,6,1920,1950,Hip,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,Rec,821,299,1120,Ex,Y,SBrkr,1130,1130,1,1,0,2,1,TA,5,Detchd,Unf,2,720,TA,TA,Y,6,2006,WD,Normal,120000
20,RL,35133,Reg,Inside,Timber,1Fam,1Story,5,4,1963,1963,Hip,MetalSd,MetalSd,BrkFace,226,TA,TA,CBlock,TA,Rec,1159,413,1572,Gd,Y,SBrkr,1572,1572,1,1,1,3,1,TA,5,2Types,RFn,3,995,TA,TA,Y,5,2007,WD,Normal,186700
50,RL,9738,Reg,Inside,Edwards,1Fam,1.5Fin,5,7,1924,1950,Gable,AsbShng,AsbShng,None,0,TA,Gd,BrkTil,TA,BLQ,392,392,784,Gd,Y,SBrkr,949,1221,1,1,0,4,1,TA,7,Attchd,Unf,1,392,TA,TA,Y,3,2006,WD,Normal,104900
190,RL,10615,IR1,Corner,OldTown,2fmCon,2Story,3,5,1900,1970,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,Fa,BLQ,440,538,978,TA,Y,SBrkr,1014,1699,1,2,0,3,2,TA,7,CarPort,Unf,2,420,Fa,Fa,Y,8,2009,WD,Abnorml,95000
20,RL,12461,Reg,Corner,NoRidge,1Fam,1Story,8,5,1994,1995,Gable,ImStucc,ImStucc,None,0,Gd,TA,PConc,Gd,GLQ,1456,168,1624,Ex,Y,SBrkr,1624,1624,1,2,0,2,1,Gd,5,Attchd,RFn,3,757,TA,TA,Y,7,2006,WD,Normal,262000
60,RL,8935,IR1,Inside,CollgCr,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,95,Gd,TA,PConc,Gd,Unf,0,831,831,Ex,Y,SBrkr,831,1660,0,2,1,3,1,Gd,7,Attchd,RFn,2,493,TA,TA,Y,7,2009,WD,Normal,195000
60,RL,7500,Reg,Inside,Gilbert,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,Unf,0,994,994,Gd,Y,SBrkr,1028,1804,0,2,1,3,1,Gd,7,Attchd,Fin,2,442,TA,TA,Y,6,2010,WD,Normal,189000
190,RL,32463,Reg,Inside,Mitchel,2fmCon,1Story,4,4,1961,1975,Gable,MetalSd,MetalSd,Stone,149,TA,Gd,CBlock,TA,BLQ,1159,90,1249,Ex,Y,SBrkr,1622,1622,1,1,0,3,1,TA,7,2Types,Fin,4,1356,TA,TA,Y,3,2007,WD,Normal,168000
160,FV,2645,Reg,Inside,Somerst,Twnhs,2Story,8,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,456,Gd,TA,PConc,Gd,Unf,0,776,776,Ex,Y,SBrkr,764,1441,0,2,1,2,1,Gd,5,Detchd,Unf,2,492,TA,TA,Y,11,2007,WD,Normal,174000
50,RM,9600,Reg,Inside,OldTown,1Fam,1.5Fin,5,8,1925,1994,Gambrel,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,Unf,0,702,702,Gd,Y,SBrkr,842,1472,0,1,0,3,1,Gd,6,Detchd,Unf,1,250,TA,Fa,P,7,2007,WD,Normal,125000
120,RM,4500,Reg,FR2,Mitchel,TwnhsE,1Story,6,5,1999,1999,Hip,VinylSd,VinylSd,BrkFace,425,TA,TA,PConc,Ex,GLQ,883,341,1224,Ex,Y,SBrkr,1224,1224,1,2,0,2,1,TA,5,Attchd,Fin,2,402,TA,TA,Y,6,2009,WD,Normal,165000
60,RL,9364,Reg,Corner,Sawyer,1Fam,2Story,6,7,1969,1969,Gable,HdBoard,HdBoard,Stone,143,TA,TA,CBlock,TA,ALQ,371,292,663,TA,Y,SBrkr,663,1352,0,1,1,4,1,TA,7,Attchd,Fin,1,299,TA,TA,Y,3,2010,WD,Normal,158000
60,RL,8029,IR1,Inside,Gilbert,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,Unf,0,728,728,Ex,Y,SBrkr,728,1456,0,2,1,3,1,Gd,8,Attchd,Fin,2,400,TA,TA,Y,7,2008,WD,Normal,176000
60,RL,14054,IR1,Inside,Gilbert,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Unf,0,879,879,Ex,Y,SBrkr,879,1863,0,2,1,4,1,Gd,9,BuiltIn,Fin,3,660,TA,TA,Y,11,2006,New,Partial,219210
75,RM,8850,IR1,Corner,OldTown,1Fam,2.5Unf,7,6,1916,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Unf,0,815,815,Ex,Y,SBrkr,815,1690,0,1,0,3,1,TA,7,Detchd,Unf,1,225,TA,TA,Y,7,2006,ConLw,Normal,144000
20,RL,9100,Reg,Inside,CollgCr,1Fam,1Story,7,5,2001,2001,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Unf,0,1212,1212,Ex,Y,SBrkr,1212,1212,0,2,0,3,1,Gd,6,Attchd,RFn,2,573,TA,TA,Y,6,2009,WD,Normal,178000
20,RL,11235,Reg,Inside,Sawyer,1Fam,1Story,4,5,1963,1979,Gable,HdBoard,HdBoard,BrkFace,51,TA,TA,CBlock,TA,Rec,547,504,1051,Gd,Y,SBrkr,1382,1382,0,1,1,3,1,TA,6,Attchd,Unf,2,459,TA,TA,Y,10,2006,WD,Normal,148000
20,RL,9353,Reg,Inside,NAmes,1Fam,1Story,4,5,1970,1970,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,Unf,0,864,864,Gd,Y,SBrkr,864,864,0,1,0,3,1,TA,5,Attchd,Unf,1,280,TA,TA,Y,7,2006,Oth,Abnorml,116050
60,RL,10400,Reg,Corner,CollgCr,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,Unf,0,866,866,Ex,Y,SBrkr,866,1779,0,2,1,3,1,Gd,6,Attchd,RFn,2,546,TA,TA,Y,3,2009,WD,Normal,197900
50,RM,6000,Reg,Corner,BrkSide,1Fam,1.5Fin,5,8,1925,1997,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,Unf,0,884,884,Ex,Y,SBrkr,884,1348,1,1,0,3,1,TA,5,Detchd,Unf,1,216,TA,TA,N,5,2009,WD,Normal,117000
20,RL,9750,Reg,Inside,CollgCr,1Fam,1Story,7,5,2000,2001,Gable,VinylSd,VinylSd,BrkFace,171,Gd,TA,PConc,Gd,Unf,0,1630,1630,Ex,Y,SBrkr,1630,1630,0,2,0,3,1,Gd,6,Attchd,Unf,2,451,TA,TA,Y,10,2009,WD,Normal,213000
20,RL,10140,Reg,Inside,NWAmes,1Fam,1Story,5,6,1975,1975,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,ALQ,788,268,1056,Ex,Y,SBrkr,1074,1074,1,1,1,3,1,TA,6,Attchd,RFn,2,495,TA,TA,Y,7,2006,WD,Normal,153500
20,RL,14684,IR1,CulDSac,SawyerW,1Fam,1Story,7,7,1990,1991,Hip,HdBoard,HdBoard,BrkFace,234,Gd,TA,CBlock,Gd,ALQ,485,1496,2158,Gd,Y,SBrkr,2196,2196,0,2,0,3,1,Gd,7,Attchd,RFn,3,701,TA,TA,Y,6,2009,WD,Normal,271900
20,RH,8900,Reg,Inside,SawyerW,1Fam,1Story,4,4,1966,1966,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,Rec,1056,0,1056,TA,Y,SBrkr,1056,1056,1,1,0,2,1,TA,5,Detchd,Unf,1,384,TA,TA,Y,11,2006,WD,Normal,107000
20,RL,9135,Reg,Inside,CollgCr,1Fam,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,120,Gd,TA,PConc,Gd,GLQ,340,1342,1682,Ex,Y,SBrkr,1700,1700,1,2,0,3,1,Gd,7,Attchd,RFn,2,544,TA,TA,Y,5,2006,WD,Normal,200000
20,RL,7763,Reg,Inside,NAmes,1Fam,1Story,5,7,1962,1980,Gable,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,Rec,504,319,931,TA,Y,SBrkr,1283,1283,1,1,0,3,1,TA,6,Detchd,Unf,2,506,TA,TA,Y,10,2008,WD,Normal,140000
20,RL,10182,IR1,CulDSac,Somerst,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,Stone,420,Gd,TA,PConc,Ex,GLQ,1220,440,1660,Ex,Y,SBrkr,1660,1660,1,2,0,3,1,Gd,8,Attchd,RFn,2,500,TA,TA,Y,5,2006,New,Partial,290000
60,RL,11218,Reg,Inside,SawyerW,1Fam,2Story,6,5,1992,1992,Gable,Wd Sdng,Wd Sdng,None,0,Gd,TA,PConc,Gd,Unf,0,1055,1055,Ex,Y,SBrkr,1055,1845,0,2,1,3,1,Gd,8,Attchd,RFn,2,462,TA,TA,Y,5,2010,WD,Normal,189000
50,RL,12134,IR1,Inside,Gilbert,1Fam,1.5Fin,8,7,1988,2005,Gable,Wd Sdng,Wd Sdng,None,0,Gd,TA,Wood,Gd,GLQ,427,132,559,Gd,Y,SBrkr,1080,1752,0,2,0,4,1,TA,8,Basment,RFn,2,492,TA,TA,Y,6,2010,WD,Normal,164000
30,RL,9340,Reg,Inside,Edwards,1Fam,1Story,4,6,1941,1950,Hip,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,Rec,344,328,672,TA,Y,SBrkr,672,672,1,1,0,2,1,TA,4,Attchd,Unf,1,234,TA,TA,N,8,2009,WD,Normal,113000
80,RL,10246,IR1,CulDSac,Sawyer,1Fam,SLvl,4,9,1965,2001,Gable,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,GLQ,648,0,648,Ex,Y,SBrkr,960,960,1,0,0,0,1,TA,3,Attchd,Unf,1,364,TA,TA,Y,5,2006,WD,Normal,145000
85,RL,10205,IR1,Inside,NAmes,1Fam,SFoyer,5,5,1962,1962,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,BLQ,784,141,925,TA,Y,SBrkr,999,999,1,1,0,3,1,TA,6,Attchd,Unf,1,300,TA,TA,Y,5,2006,WD,Normal,134500
20,RL,7094,IR1,Inside,Sawyer,1Fam,1Story,5,5,1966,1966,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,Rec,180,340,894,TA,Y,SBrkr,894,894,0,1,0,3,1,TA,5,Detchd,RFn,1,384,TA,TA,Y,5,2007,WD,Normal,125000
20,FV,8640,Reg,Inside,Somerst,1Fam,1Story,8,5,2009,2009,Gable,CemntBd,CmentBd,Stone,72,Gd,TA,PConc,Gd,GLQ,936,364,1300,Ex,Y,SBrkr,1314,1314,1,2,0,3,1,Gd,6,Attchd,RFn,2,552,TA,TA,Y,9,2009,New,Partial,229456
20,RL,7800,IR1,Inside,NAmes,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,Rec,312,0,912,TA,Y,SBrkr,912,912,0,1,0,2,1,TA,5,Attchd,Unf,1,288,TA,TA,Y,11,2006,WD,Abnorml,115000
20,RL,8250,Reg,Inside,Sawyer,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,BLQ,250,210,952,Ex,Y,SBrkr,1211,1211,0,1,0,3,1,TA,5,Attchd,Unf,1,322,TA,TA,Y,8,2008,WD,Normal,134000
50,RL,10496,Reg,Inside,NAmes,1Fam,1.5Fin,6,6,1949,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,320,TA,TA,CBlock,TA,Rec,196,844,1040,Ex,Y,SBrkr,1168,1846,0,2,0,3,1,TA,7,Attchd,Unf,1,315,TA,TA,Y,1,2007,WD,Normal,143000
20,RL,10680,Reg,Inside,NAmes,1Fam,1Story,5,3,1951,1951,Hip,Wd Sdng,Wd Sdng,BrkFace,44,TA,TA,CBlock,TA,LwQ,756,1380,2136,TA,N,FuseA,2136,2136,0,2,0,4,1,TA,7,Detchd,Unf,2,528,TA,TA,Y,10,2006,WD,Normal,137900
60,RL,15384,IR1,Inside,Gilbert,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,GLQ,724,64,788,Ex,Y,SBrkr,788,1490,1,2,1,3,1,Gd,8,Attchd,Fin,2,388,TA,TA,Y,2,2008,WD,Normal,184000
80,RL,10482,Reg,Inside,NAmes,1Fam,SLvl,6,8,1958,1958,Hip,VinylSd,VinylSd,BrkFace,63,TA,Gd,CBlock,TA,GLQ,507,81,588,Ex,Y,SBrkr,1138,1138,0,1,0,3,1,TA,6,Attchd,RFn,1,264,TA,TA,Y,6,2007,WD,Normal,145000
60,RL,14598,IR1,CulDSac,Somerst,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,Stone,74,Gd,TA,PConc,Gd,Unf,0,894,894,Ex,Y,SBrkr,894,1933,0,2,1,4,1,Gd,9,BuiltIn,Fin,3,668,TA,TA,Y,1,2008,WD,Normal,214000
20,RL,8872,Reg,Corner,NAmes,1Fam,1Story,5,8,1965,2008,Gable,VinylSd,VinylSd,BrkFace,300,TA,TA,CBlock,TA,ALQ,595,317,912,Ex,Y,SBrkr,912,912,1,1,0,2,1,Gd,5,Detchd,Unf,2,576,TA,TA,Y,12,2008,WD,Normal,147000
120,RL,8769,Reg,Corner,NridgHt,TwnhsE,1Story,9,5,2008,2008,Hip,MetalSd,MetalSd,BrkFace,766,Ex,TA,PConc,Ex,GLQ,1540,162,1702,Ex,Y,SBrkr,1702,1702,1,1,1,1,1,Ex,7,Attchd,Fin,3,1052,TA,TA,Y,10,2008,New,Partial,367294
80,RL,7910,Reg,Inside,NAmes,1Fam,SLvl,5,5,1960,1960,Hip,BrkFace,HdBoard,None,0,TA,TA,CBlock,TA,ALQ,666,409,1075,Gd,Y,SBrkr,1507,1507,0,2,0,4,1,TA,7,Basment,Unf,1,404,TA,TA,Y,8,2008,WD,Normal,127000
90,RL,18890,IR1,Inside,Sawyer,Duplex,1.5Fin,5,5,1977,1977,Shed,Plywood,Plywood,None,1,TA,TA,CBlock,Gd,GLQ,498,652,1361,Ex,Y,SBrkr,1361,2620,0,2,2,4,2,TA,12,BuiltIn,RFn,2,600,TA,TA,N,8,2007,WD,Normal,190000
90,RL,7728,Reg,Inside,NAmes,Duplex,SLvl,5,6,1962,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,120,TA,TA,CBlock,TA,ALQ,803,303,1106,TA,Y,SBrkr,1190,1190,1,1,0,3,1,TA,6,Attchd,Unf,2,540,TA,TA,Y,5,2006,WD,Normal,132500
20,RL,12160,IR1,Inside,NAmes,1Fam,1Story,5,5,1959,1959,Hip,Plywood,Plywood,BrkFace,180,TA,TA,CBlock,TA,Rec,1000,188,1188,Fa,Y,SBrkr,1188,1188,1,1,0,3,1,TA,6,Attchd,RFn,2,531,TA,TA,Y,5,2010,COD,Abnorml,142000
70,RL,13132,Reg,Inside,Crawfor,1Fam,2Story,5,5,1914,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,Unf,0,747,747,Gd,Y,FuseF,892,1784,0,1,1,4,1,TA,9,Detchd,Unf,1,180,Fa,Fa,N,7,2006,WD,Normal,138887
160,RL,2628,Reg,Inside,NridgHt,Twnhs,2Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,106,Gd,TA,PConc,Gd,Unf,0,764,764,Ex,Y,SBrkr,764,1626,0,2,1,2,1,Gd,6,BuiltIn,RFn,2,474,TA,TA,Y,6,2010,WD,Normal,175500
60,RL,12393,IR2,FR2,CollgCr,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Unf,0,847,847,Ex,Y,SBrkr,847,1948,0,2,1,4,1,Gd,8,BuiltIn,Fin,2,434,TA,TA,Y,9,2006,WD,Normal,195000
20,RL,13072,Reg,Inside,SawyerW,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Unf,0,1141,1141,Ex,Y,SBrkr,1141,1141,0,1,1,3,1,TA,6,Detchd,Unf,2,484,TA,TA,Y,3,2006,WD,Abnorml,142500
20,RL,9037,IR1,Inside,Timber,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,32,Gd,TA,PConc,Gd,GLQ,428,1048,1476,Ex,Y,SBrkr,1484,1484,0,2,0,2,1,Ex,6,Attchd,RFn,2,472,TA,TA,Y,12,2007,WD,Normal,265900
60,RL,8158,Reg,Inside,CollgCr,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,252,Gd,TA,PConc,Gd,GLQ,550,334,884,Ex,Y,SBrkr,884,1768,1,2,1,3,1,Gd,8,Attchd,RFn,2,543,TA,TA,Y,7,2008,WD,Normal,224900
20,RL,9849,Reg,Inside,Somerst,1Fam,1Story,7,6,2007,2007,Hip,VinylSd,VinylSd,Stone,0,Gd,TA,PConc,Gd,Unf,0,1689,1689,Ex,Y,SBrkr,1689,1689,0,2,0,3,1,Gd,7,Attchd,RFn,3,954,TA,TA,Y,6,2007,New,Partial,248328
85,RL,10625,Reg,Inside,NWAmes,1Fam,SFoyer,7,6,1974,1974,Gable,Plywood,Plywood,BrkFace,81,TA,TA,CBlock,Gd,GLQ,885,0,1053,TA,Y,SBrkr,1173,1173,1,2,0,3,1,Gd,6,Attchd,RFn,2,528,TA,TA,Y,1,2010,WD,Family,170000
70,RL,11435,IR1,Corner,Crawfor,1Fam,2Story,8,7,1929,1950,Gable,BrkFace,Stucco,None,0,TA,TA,PConc,Gd,Unf,0,792,792,Fa,Y,SBrkr,792,1517,0,1,0,3,1,Gd,7,Detchd,Unf,2,400,TA,TA,Y,6,2006,WD,Normal,230000
80,RL,12090,Reg,Inside,NWAmes,1Fam,SLvl,6,7,1984,2003,Hip,VinylSd,VinylSd,BrkFace,74,TA,TA,CBlock,Gd,Unf,0,585,585,Ex,Y,SBrkr,1140,1868,0,3,1,3,1,TA,7,BuiltIn,Fin,2,477,TA,TA,Y,1,2007,WD,Abnorml,178000
60,FV,8125,Reg,Inside,Somerst,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Unf,0,756,756,Ex,Y,SBrkr,756,1553,0,2,1,3,1,Gd,6,Attchd,RFn,2,615,TA,TA,Y,3,2006,New,Partial,186500
80,RL,12328,IR1,Inside,Mitchel,1Fam,SLvl,6,5,1976,1976,Gable,HdBoard,HdBoard,BrkFace,335,TA,TA,CBlock,TA,GLQ,539,473,1012,TA,Y,SBrkr,1034,1034,1,1,0,3,1,TA,6,Attchd,Unf,3,888,TA,TA,Y,5,2010,WD,Normal,169900
75,RM,9600,Reg,Inside,OldTown,1Fam,2.5Unf,6,5,1917,1950,Gable,AsbShng,AsbShng,None,0,TA,TA,BrkTil,Gd,Rec,319,416,735,Fa,N,SBrkr,1134,2058,0,1,1,3,1,TA,8,Detchd,Unf,2,396,Fa,Fa,P,4,2008,WD,Normal,129500
20,RL,7200,Reg,Inside,NAmes,1Fam,1Story,5,7,1950,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,BLQ,534,246,876,TA,Y,SBrkr,988,988,0,1,0,3,1,TA,6,Attchd,Unf,1,276,TA,TA,Y,5,2007,WD,Normal,119000
20,RL,11160,Reg,Corner,NAmes,1Fam,1Story,7,5,1968,1968,Hip,BrkFace,BrkFace,None,0,Gd,TA,CBlock,TA,ALQ,1065,1045,2110,Ex,Y,SBrkr,2110,2110,1,2,1,3,1,Ex,8,Attchd,Fin,2,522,TA,TA,Y,4,2010,WD,Normal,244000
120,RL,3136,IR1,Corner,NridgHt,TwnhsE,1Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,163,Gd,TA,PConc,Gd,Unf,0,1405,1405,Ex,Y,SBrkr,1405,1405,0,2,0,2,1,Gd,6,Attchd,RFn,2,478,TA,TA,Y,3,2006,WD,Normal,171750
20,RL,9858,Reg,Inside,Mitchel,1Fam,1Story,5,6,1968,1968,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,BLQ,510,354,864,TA,Y,SBrkr,874,874,1,1,0,3,1,TA,5,Attchd,RFn,1,288,TA,TA,Y,11,2009,WD,Normal,130000
60,RL,17542,IR1,Inside,Veenker,1Fam,2Story,7,7,1974,2003,Gable,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,TA,LwQ,125,36,1192,TA,Y,SBrkr,1516,2167,1,2,1,3,1,Gd,9,Attchd,RFn,2,518,TA,TA,Y,7,2007,WD,Normal,294000
60,RL,6931,Reg,Inside,Edwards,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,Stone,92,Gd,TA,PConc,Gd,Unf,0,746,746,Ex,Y,SBrkr,760,1656,0,2,1,3,1,Gd,7,BuiltIn,Fin,2,397,TA,TA,Y,7,2008,WD,Normal,165400
50,RM,6240,Reg,Inside,BrkSide,1Fam,1.5Fin,6,6,1931,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,LwQ,425,459,884,TA,Y,FuseA,959,1367,0,1,0,3,1,TA,6,Detchd,Unf,1,560,TA,TA,Y,11,2007,WD,Normal,127500
20,RL,14303,IR1,Corner,NoRidge,1Fam,1Story,8,5,1994,1994,Hip,HdBoard,HdBoard,BrkFace,554,Gd,TA,PConc,Gd,GLQ,1314,672,1986,Ex,Y,SBrkr,1987,1987,1,2,0,2,1,Gd,7,Attchd,Fin,2,691,TA,TA,Y,8,2008,WD,Normal,301500
80,RL,9587,IR1,Inside,Gilbert,1Fam,SLvl,7,5,2005,2005,Gable,VinylSd,VinylSd,Stone,182,Gd,TA,PConc,Gd,GLQ,655,201,856,Ex,Y,SBrkr,1166,1166,1,2,0,2,1,Gd,5,Attchd,Fin,2,400,TA,TA,Y,7,2008,WD,Normal,190000
20,RL,9750,Reg,FR2,NAmes,1Fam,1Story,6,8,1969,1969,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,ALQ,602,14,1054,Gd,Y,SBrkr,1054,1054,1,1,1,3,1,TA,6,Attchd,Unf,2,460,TA,TA,Y,7,2008,WD,Normal,151000
60,RL,24682,IR3,CulDSac,Gilbert,1Fam,2Story,6,5,1999,1999,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,Unf,0,841,841,Ex,Y,SBrkr,892,1675,0,2,1,3,1,TA,7,BuiltIn,Fin,2,502,TA,TA,Y,6,2009,WD,Normal,181000
20,RL,9600,Reg,Inside,NAmes,1Fam,1Story,5,6,1956,1956,Hip,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,Rec,504,546,1050,Gd,Y,SBrkr,1050,1050,0,1,0,2,1,TA,5,Attchd,Unf,1,338,TA,TA,Y,6,2009,WD,Normal,128900
50,RL,11250,Reg,Inside,ClearCr,1Fam,1.5Fin,4,5,1957,1989,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,Unf,0,1104,1104,Ex,Y,FuseA,1104,1788,1,1,0,5,1,TA,8,Attchd,Unf,1,304,TA,TA,Y,11,2009,WD,Normal,161500
70,RL,13515,Reg,Inside,BrkSide,1Fam,2Story,6,6,1919,1950,Gambrel,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,Unf,0,764,764,Ex,Y,FuseA,1060,1824,0,1,0,3,1,TA,8,Detchd,Unf,2,520,TA,TA,N,7,2007,WD,Normal,180500
120,RH,4060,Reg,Inside,NAmes,TwnhsE,1Story,6,5,1998,1999,Gable,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,GLQ,266,1139,1405,Ex,Y,SBrkr,1337,1337,1,2,0,2,1,Gd,5,Attchd,Fin,2,511,TA,TA,Y,8,2008,COD,Abnorml,181000
160,FV,3735,Reg,FR3,Somerst,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,BrkFace,218,Gd,TA,PConc,Gd,GLQ,450,241,691,Ex,Y,SBrkr,713,1452,1,2,1,3,1,Gd,6,Detchd,Unf,2,506,TA,TA,Y,3,2006,WD,Normal,183900
190,RM,10120,IR1,Inside,OldTown,2fmCon,2.5Unf,7,4,1910,1950,Hip,Wd Sdng,Wd Sdng,None,0,Fa,TA,CBlock,TA,Unf,0,925,925,TA,N,FuseF,964,1889,0,1,1,4,2,TA,9,Detchd,Unf,1,308,TA,TA,N,1,2007,WD,Normal,122000
20,RL,13214,IR1,Inside,Timber,1Fam,1Story,9,5,2008,2009,Hip,Stucco,CmentBd,None,0,Ex,TA,PConc,Ex,Unf,0,2002,2002,Ex,Y,SBrkr,2018,2018,0,2,0,3,1,Ex,10,Attchd,Fin,3,746,TA,TA,Y,5,2010,WD,Normal,378500
